"","StudyID","Bacterium","PackStatus","TempRetail","Category","SubCategory","FoodClass","RTE","Label","SamplingStage","SamplingStage2","Stage","TotalUnitsTested","CountrySampling","FoodSubClass","Year","Prevalence","Sample","Country","lat","long","iso3","Positive","yi","vi","CountryEU"
"3079","Kukhtyn_PotrSJFSci_2024","Salmonella","NA","NA","Milk and milk products (dairy)","Cheese","Firm - ripened cheeses","Yes","Hard cheese.","Manufacturing","","Manufacturing",5,"Ukraine","Pasteurised",2023,0,5,"Ukraine",50.4334,30.5166,"UKR",0,-2.398,2.1818,"Non-EU"
"3080","Kukhtyn_PotrSJFSci_2024","Listeria monocytogenes","NA","NA","Milk and milk products (dairy)","Cheese","Firm - ripened cheeses","Yes","Hard cheese.","Manufacturing","","Manufacturing",5,"Ukraine","Pasteurised",2023,0,5,"Ukraine",50.4334,30.5166,"UKR",0,-2.398,2.1818,"Non-EU"
"3081","Kuplulu_TurkJVetAnimSci_2003","Staphylococcus aureus","Unpacked","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","Yes","Cig Kofte ","Distribution","Retail","Retail",50,"Turkey","Raw",2001,0.18,50,"Turkey",39.9272,32.8644,"TUR",9,-1.516,0.1355,"Non-EU"
"3082","Kulawik_JFS_2013","Salmonella","Unpacked","Chill","Aquatic based food","Fish (meat)","Freshwater fish","No","Fresh tilapias","PrimaryProduction","Farm","Farm",20,"Turkey","Raw",2012,0,20,"Turkey",39.9272,32.8644,"TUR",0,-3.714,2.0488,"Non-EU"
"3083","Kursun_KUVKD_2011","Bacillus cereus","Packed","Chill","Meat and meat products","Rabbit meat food","Rabbit fresh meat / fat tissue","No","Rabbit meat","Distribution","Retail","Retail",50,"Turkey","NA",2010,0.36,50,"Turkey",39.9272,32.8644,"TUR",18,-0.575,0.0868,"Non-EU"
"3084","Kuplulu_TurkJVetAnimSci_2003","Bacillus cereus","Unpacked","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","Yes","Cig Kofte","Distribution","Retail","Retail",50,"Turkey","Raw",2001,0.46,50,"Turkey",39.9272,32.8644,"TUR",23,-0.16,0.0805,"Non-EU"
"3085","Kuplulu_TurkJVetAnimSci_2003","Salmonella","Unpacked","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","Yes","Cig Kofte","Distribution","Retail","Retail",50,"Turkey","Raw",2001,0,50,"Turkey",39.9272,32.8644,"TUR",0,-4.615,2.0198,"Non-EU"
"3086","Kyrylenko_IntJFoodMicrobiol_2023","Bacillus cereus","NA","NA","Legumes, nuts and oilseeds","Nuts and primary derivatives thereof","NA","No","Almond and cashew (flour and paste)","Distribution","Retail","Retail",10,"Netherlands","",2022,0.3,10,"Netherlands",52.35,4.9166,"NLD",3,-0.847,0.4762,"EU"
"3087","Kursun_JFAE_2011","Salmonella","Packed","Chill","Milk and milk products (dairy)","Cheese","Brined cheese (feta-type and similar)","Yes","Homemade white pickled cheese","Distribution","Retail","Retail",100,"Turkey","NA",2011,0.3,100,"Turkey",39.9272,32.8644,"TUR",30,-0.847,0.0476,"Non-EU"
"3088","Lada_BMCVetRes_2023","Yersinia enterocolitica","Unpacked","Chill","Meat and meat products","Bovine meat food","Bovine carcase","No","Cold-stored beef carcasses swabs","Distribution","Storage","Storage",360,"Poland","",2018,0.039,360,"Poland",52.25,21,"POL",14,-3.207,0.0743,"EU"
"3089","Kyrylenko_IntJFoodMicrobiol_2023","Bacillus cereus","NA","NA","Grains and grain-based products","Cereal grains and similar and primary derivatives thereof","Cereal primary derivatives","No","Cereals derivatives (Oat, rice, quinoa and amaranth).","Distribution","Retail","Retail",23,"Netherlands","Raw",2022,0.348,23,"Netherlands",52.35,4.9166,"NLD",8,-0.629,0.1917,"EU"
"3090","Lahou_FC_2015","Listeria monocytogenes","","","Composite dishes","UndefinedC","NA","No","Raw materials: meat, fish, smokedfish, sandwich spread, RTE vegetables and fruits, cooked meat","Distribution","Restaurant","Restaurant",19,"Belgium","",2011,0.316,19,"Belgium",50.8333,4.3333,"BEL",6,-0.773,0.2436,"EU"
"3091","Kuzeubayeva_VetWorld_2024","Shiga toxin-producing Escherichia coli","Various","NA","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","No","Soft cheese","Distribution","Retail","Retail",64,"Kazakhstan","NA",2020,0,64,"Kazakhstan",51.1811,71.4278,"KAZ",0,-4.86,2.0155,"Non-EU"
"3092","Kuzeubayeva_VetWorld_2024","Shiga toxin-producing Escherichia coli","Various","NA","Milk and milk products (dairy)","Cheese","Firm - ripened cheeses","No","Hard and semi-hard cheeses","Distribution","Retail","Retail",143,"Kazakhstan","NA",2020,0,143,"Kazakhstan",51.1811,71.4278,"KAZ",0,-5.659,2.007,"Non-EU"
"3093","Lahou_FC_2015","Listeria monocytogenes","","","Composite dishes","UndefinedC","Cooked","No","Meal components: Fried meat, cookedfish, milkshake, sliced vegetables, tuna spread","Distribution","Restaurant","Restaurant",21,"Belgium","",2011,0,21,"Belgium",50.8333,4.3333,"BEL",0,-3.761,2.0465,"EU"
"3094","Kyrylenko_IntJFoodMicrobiol_2023","Bacillus cereus","NA","NA","Legumes, nuts and oilseeds","Legume seeds and primary derivatives thereof","Processed or preserved legumes","No","Pea (Isolate, concentrate and flour)","Distribution","Retail","Retail",34,"Netherlands","Pulses flour",2022,0.618,34,"Netherlands",52.35,4.9166,"NLD",21,0.48,0.1245,"EU"
"3095","Kyrylenko_IntJFoodMicrobiol_2023","Bacillus cereus","NA","NA","Legumes, nuts and oilseeds","Legume seeds and primary derivatives thereof","Processed or preserved legumes","No","Faba bean, chickpea and mung bean","Distribution","Retail","Retail",16,"Netherlands","Pulses flour",2022,0.312,16,"Netherlands",52.35,4.9166,"NLD",5,-0.788,0.2909,"EU"
"3096","Lahou_FC_2017","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","Yes","Soft raw milk cheeses","Distribution","Retail","Retail",16,"Belgium","Raw",2016,0.062,16,"Belgium",50.8333,4.3333,"BEL",1,-2.708,1.0667,"EU"
"3097","Kyrylenko_IntJFoodMicrobiol_2023","Bacillus cereus","NA","NA","Fruit and primary derivatives thereof","UndefinedF","NA","No","Coconut milk and flour","Distribution","Retail","Retail",5,"Netherlands","",2022,0.4,5,"Netherlands",52.35,4.9166,"NLD",2,-0.405,0.8333,"EU"
"3098","Lahou_FC_2017","Staphylococcus aureus","Packed","Chill","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","Yes","(Semi-)soft pasteurised cheeses","Distribution","Retail","Retail",16,"Belgium","Pasteurised",2016,0.062,16,"Belgium",50.8333,4.3333,"BEL",1,-2.708,1.0667,"EU"
"3099","Lahou_FC_2017","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","Yes","(Semi-)soft pasteurised cheeses","Distribution","Retail","Retail",16,"Belgium","Pasteurised",2016,0,16,"Belgium",50.8333,4.3333,"BEL",0,-3.497,2.0606,"EU"
"3100","Lahou_FC_2015","Listeria monocytogenes","","","Composite dishes","UndefinedC","Cooked","No","Final product: Composed meal","Distribution","Restaurant","Restaurant",9,"Belgium","",2011,0.111,9,"Belgium",50.8333,4.3333,"BEL",1,-2.079,1.125,"EU"
"3101","Lahou_FC_2017","Staphylococcus aureus","Packed","Chill","Milk and milk products (dairy)","Cheese","Firm - ripened cheeses","Yes","Semi-hard raw milk cheeses","Distribution","Retail","Retail",14,"Belgium","Raw",2016,0,14,"Belgium",50.8333,4.3333,"BEL",0,-3.367,2.069,"EU"
"3102","Lahou_FC_2017","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","Cheese","Firm - ripened cheeses","Yes","Semi-hard pasteurised cheeses","Distribution","Retail","Retail",14,"Belgium","Pasteurised",2016,0,14,"Belgium",50.8333,4.3333,"BEL",0,-3.367,2.069,"EU"
"3103","Lahou_FC_2017","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","Cheese","Firm - ripened cheeses","Yes","Semi-hard raw milk cheeses","Distribution","Retail","Retail",14,"Belgium","Raw",2016,0,14,"Belgium",50.8333,4.3333,"BEL",0,-3.367,2.069,"EU"
"3104","Lahou_FC_2017","Staphylococcus aureus","Packed","Chill","Milk and milk products (dairy)","Cheese","Firm - ripened cheeses","Yes","Semi-hard pasteurised cheeses","Distribution","Retail","Retail",14,"Belgium","Pasteurised",2016,0,14,"Belgium",50.8333,4.3333,"BEL",0,-3.367,2.069,"EU"
"3105","Lahou_JFP_2012","Staphylococcus aureus","","","Composite dishes","Sandwiches, pizza and other stuffed bread-like cereal products","Sandwich and sandwich-like dishes","No","Sandwich","Distribution","Restaurant","Restaurant",22,"Belgium","NA",2009,0,22,"Belgium",50.8333,4.3333,"BEL",0,-3.807,2.0444,"EU"
"3106","Lahou_JFP_2012","Salmonella","","","Composite dishes","Sandwiches, pizza and other stuffed bread-like cereal products","Sandwich and sandwich-like dishes","No","Sandwich","Distribution","Restaurant","Restaurant",22,"Belgium","NA",2009,0,22,"Belgium",50.8333,4.3333,"BEL",0,-3.807,2.0444,"EU"
"3107","Lahou_JFP_2012","Shiga toxin-producing Escherichia coli","","","Composite dishes","Sandwiches, pizza and other stuffed bread-like cereal products","Sandwich and sandwich-like dishes","No","Sandwich","Distribution","Restaurant","Restaurant",22,"Belgium","NA",2009,0,22,"Belgium",50.8333,4.3333,"BEL",0,-3.807,2.0444,"EU"
"3108","Lahou_JFP_2012","Bacillus cereus","","","Composite dishes","Sandwiches, pizza and other stuffed bread-like cereal products","Sandwich and sandwich-like dishes","No","Sandwich","Distribution","Restaurant","Restaurant",22,"Belgium","NA",2009,0,22,"Belgium",50.8333,4.3333,"BEL",0,-3.807,2.0444,"EU"
"3109","Lahou_JFP_2012","Listeria monocytogenes","","","Composite dishes","Sandwiches, pizza and other stuffed bread-like cereal products","Sandwich and sandwich-like dishes","No","Sandwich","Distribution","Restaurant","Restaurant",22,"Belgium","NA",2009,0.045,22,"Belgium",50.8333,4.3333,"BEL",1,-3.045,1.0476,"EU"
"3110","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Meat and meat products","Other mammals meat food","Other mammals minced meat","Yes","Hamburger meat","Distribution","Retail","Retail",4,"Sweden","Cooked",2010,0,4,"Sweden",59.3508,18.0973,"SWE",0,-2.197,2.2222,"EU"
"3111","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Meat and meat products","Bovine meat food","Bovine fresh meat / fat tissue","Yes","Roast beef","Distribution","Retail","Retail",43,"Sweden","Cooked",2010,0,43,"Sweden",59.3508,18.0973,"SWE",0,-4.466,2.023,"EU"
"3112","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Aquatic based food","Processed or preserved fish (including processed offal)","Marinated/pickled fish","Yes","Gravad salmon","Distribution","Retail","Retail",186,"Sweden","",2010,0.151,186,"Sweden",59.3508,18.0973,"SWE",28,-1.73,0.042,"EU"
"3113","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Meat and meat products","Turkey meat food","Turkey fresh meat / fat tissue","Yes","RTE heat-treated turkey","Distribution","Retail","Retail",60,"Sweden","Cooked",2010,0.017,60,"Sweden",59.3508,18.0973,"SWE",1,-4.078,1.0169,"EU"
"3114","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Meat and meat products","Processed or preserved meat","Processed whole meat products","Yes","Ham","Distribution","Retail","Retail",310,"Sweden","Raw cured (or seasoned) meat",2010,0.013,310,"Sweden",59.3508,18.0973,"SWE",4,-4.337,0.2533,"EU"
"3115","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Aquatic based food","Processed or preserved fish (including processed offal)","Smoked fish","Yes","Hot-smoked whitefish","Distribution","Retail","Retail",4,"Sweden","",2010,0,4,"Sweden",59.3508,18.0973,"SWE",0,-2.197,2.2222,"EU"
"3116","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Meat and meat products","Bovine meat food","Bovine fresh meat / fat tissue","Yes","Rump steak","Distribution","Retail","Retail",8,"Sweden","Cooked",2010,0,8,"Sweden",59.3508,18.0973,"SWE",0,-2.833,2.1176,"EU"
"3117","Lahou_FC_2017","Staphylococcus aureus","Packed","Chill","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","Yes","(Semi-)soft raw milk cheeses","Distribution","Retail","Retail",16,"Belgium","Raw",2016,0.188,16,"Belgium",50.8333,4.3333,"BEL",3,-1.466,0.4103,"EU"
"3118","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Meat and meat products","Processed or preserved meat","Sausages","Yes","Sausage","Distribution","Retail","Retail",35,"Sweden","Cooked sausages (generic)",2010,0,35,"Sweden",59.3508,18.0973,"SWE",0,-4.263,2.0282,"EU"
"3119","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Aquatic based food","Processed or preserved fish (including processed offal)","Smoked fish","Yes","Cold-smoked salmon","Distribution","Retail","Retail",201,"Sweden","",2010,0.159,201,"Sweden",59.3508,18.0973,"SWE",32,-1.664,0.0372,"EU"
"3120","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Aquatic based food","Processed or preserved fish (including processed offal)","Smoked fish","Yes","Hot-smoked mackerel","Distribution","Retail","Retail",33,"Sweden","",2010,0.03,33,"Sweden",59.3508,18.0973,"SWE",1,-3.466,1.0312,"EU"
"3121","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","Yes","Smear-ripened cheese","Distribution","Retail","Retail",62,"Sweden","NA",2010,0,62,"Sweden",59.3508,18.0973,"SWE",0,-4.828,2.016,"EU"
"3122","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Aquatic based food","Processed or preserved fish (including processed offal)","Smoked fish","Yes","Smoked herring","Distribution","Retail","Retail",7,"Sweden","",2010,0,7,"Sweden",59.3508,18.0973,"SWE",0,-2.708,2.1333,"EU"
"3123","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","Mixed cheese","Distribution","Retail","Retail",4,"Sweden","NA",2010,0,4,"Sweden",59.3508,18.0973,"SWE",0,-2.197,2.2222,"EU"
"3124","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Aquatic based food","Processed or preserved fish (including processed offal)","Marinated/pickled fish","Yes","Gravad trout","Distribution","Retail","Retail",8,"Sweden","",2010,0,8,"Sweden",59.3508,18.0973,"SWE",0,-2.833,2.1176,"EU"
"3125","Lanzl_FoodMicrobiol_2022","Campylobacter","NA","Chill","Meat and meat products","Chicken meat food","Chicken offal","No","Chicken organs (liver and hearts)","Distribution","Retail","Retail",3,"Netherlands","NA",2021,0.333,3,"Netherlands",52.35,4.9166,"NLD",1,-0.693,1.5,"EU"
"3126","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Aquatic based food","Processed or preserved fish (including processed offal)","Smoked fish","Yes","Hot-smoked salmon","Distribution","Retail","Retail",72,"Sweden","",2010,0.014,72,"Sweden",59.3508,18.0973,"SWE",1,-4.263,1.0141,"EU"
"3127","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Aquatic based food","Processed or preserved fish (including processed offal)","Smoked fish","Yes","Cold-smoked trout","Distribution","Retail","Retail",5,"Sweden","",2010,0,5,"Sweden",59.3508,18.0973,"SWE",0,-2.398,2.1818,"EU"
"3128","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Aquatic based food","Processed or preserved fish (including processed offal)","Smoked fish","Yes","Hot-smoked trout","Distribution","Retail","Retail",4,"Sweden","",2010,0,4,"Sweden",59.3508,18.0973,"SWE",0,-2.197,2.2222,"EU"
"3129","Lambertz_IJFM_2012","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","Yes","Mould-ripened cheese","Distribution","Retail","Retail",456,"Sweden","NA",2010,0.004,456,"Sweden",59.3508,18.0973,"SWE",2,-5.425,0.5022,"EU"
"3130","Lanzl_FoodMicrobiol_2022","Campylobacter","NA","Chill","Meat and meat products","Chicken meat food","Chicken fresh meat / fat tissue","No","Raw chicken meat (fillet, drumsticks, wings, thigh fillet and leg)","Distribution","Retail","Retail",8,"Netherlands","NA",2021,0.75,8,"Netherlands",52.35,4.9166,"NLD",6,1.099,0.6667,"EU"
"3131","Latoch_IntJFoodSciTechnol_2021","Salmonella","Unpacked","Chill","Meat and meat products","Pig meat food","Pig fresh meat / fat tissue","No","Organic pork loin","Distribution","Storage","Storage",3,"Poland","PreCut",2020,0,3,"Poland",52.25,21,"POL",0,-1.946,2.2857,"EU"
"3132","Lambertz_JFoodProt_2007","Yersinia enterocolitica","Packed","Chill","Meat and meat products","Pig meat food","Pig minced meat","No","Raw minced pork","Distribution","Retail","Retail",100,"Sweden","PreCut",2003,0.35,100,"Sweden",59.3508,18.0973,"SWE",35,-0.619,0.044,"EU"
"3133","Lambertz_JFoodProt_2007","Yersinia enterocolitica","Packed","Chill","Meat and meat products","Processed or preserved meat","Sausages","No","Cold smoked sausage","Distribution","Retail","Retail",97,"Sweden","Cured ripened raw sausages",2003,0.113,97,"Sweden",59.3508,18.0973,"SWE",11,-2.056,0.1025,"EU"
"3134","Latoch_IntJFoodSciTechnol_2021","Listeria monocytogenes","Unpacked","Chill","Meat and meat products","Pig meat food","Pig fresh meat / fat tissue","No","Conventional pork loin","Distribution","Storage","Storage",3,"Poland","PreCut",2020,0,3,"Poland",52.25,21,"POL",0,-1.946,2.2857,"EU"
"3135","Latorre_JDP_2007","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","UndefinedD","NA","Yes","Bovine milk and cheese","Distribution","Retail","Retail",2498,"Italy","",1993,0.011,2498,"Italy",41.896,12.4833,"ITA",27,-4.517,0.0374,"EU"
"3136","Latoch_IntJFoodSciTechnol_2021","Salmonella","Unpacked","Chill","Meat and meat products","Pig meat food","Pig fresh meat / fat tissue","No","Organic pork ham","Distribution","Storage","Storage",3,"Poland","PreCut",2020,0,3,"Poland",52.25,21,"POL",0,-1.946,2.2857,"EU"
"3137","Lanzl_FoodMicrobiol_2022","Campylobacter","NA","Chill","Meat and meat products","Processed or preserved meat","Undefined ProcMeat","No","Marinated chicken meat (wing, strips and drumstick)","Distribution","Retail","Retail",3,"Netherlands","Generic poultry",2021,0.333,3,"Netherlands",52.35,4.9166,"NLD",1,-0.693,1.5,"EU"
"3138","Latoch_IntJFoodSciTechnol_2021","Salmonella","Unpacked","Chill","Meat and meat products","Pig meat food","Pig fresh meat / fat tissue","No","Organic pork shoulder","Distribution","Storage","Storage",3,"Poland","PreCut",2020,0,3,"Poland",52.25,21,"POL",0,-1.946,2.2857,"EU"
"3139","Latoch_IntJFoodSciTechnol_2021","Listeria monocytogenes","Unpacked","Chill","Meat and meat products","Pig meat food","Pig fresh meat / fat tissue","No","Conventional pork shoulder","Distribution","Storage","Storage",3,"Poland","PreCut",2020,0,3,"Poland",52.25,21,"POL",0,-1.946,2.2857,"EU"
"3140","Latorre_JDP_2007","Listeria monocytogenes","Packed","Chill","Meat and meat products","Processed or preserved meat","Sausages","Yes","Sausages, mortadella, frankfurters","Distribution","Retail","Retail",641,"Italy","Cooked sausages (generic)",1993,0.039,641,"Italy",41.896,12.4833,"ITA",25,-3.204,0.0416,"EU"
"3141","Latorre_JDP_2007","Listeria monocytogenes","Packed","Chill","Aquatic based food","UndefinedS","Raw","No","Fishes, shellfishes, crustaceans","Distribution","Retail","Retail",154,"Italy","",1993,0,154,"Italy",41.896,12.4833,"ITA",0,-5.733,2.0065,"EU"
"3142","Latorre_JDP_2007","Listeria monocytogenes","Packed","Chill","Meat and meat products","Processed or preserved meat","Undefined ProcMeat","Yes","Raw or cooked ham, bacon","Distribution","Retail","Retail",151,"Italy","Pig",1993,0.026,151,"Italy",41.896,12.4833,"ITA",4,-3.604,0.2568,"EU"
"3143","Latorre_JDP_2007","Listeria monocytogenes","Packed","Chill","Aquatic based food","Fish (meat)","Diadromous fish","No","Salmon","Distribution","Retail","Retail",104,"Italy","NA",1993,0.106,104,"Italy",41.896,12.4833,"ITA",11,-2.135,0.1017,"EU"
"3144","Latorre_JDP_2007","Listeria monocytogenes","Packed","Chill","Meat and meat products","Processed or preserved meat","Sausages","No","Fresh sausages","Distribution","Retail","Retail",384,"Italy","Fresh raw sausages",1993,0.023,384,"Italy",41.896,12.4833,"ITA",9,-3.73,0.1138,"EU"
"3145","Latoch_IntJFoodSciTechnol_2021","Listeria monocytogenes","Unpacked","Chill","Meat and meat products","Pig meat food","Pig fresh meat / fat tissue","No","Conventional pork ham","Distribution","Storage","Storage",3,"Poland","PreCut",2020,0,3,"Poland",52.25,21,"POL",0,-1.946,2.2857,"EU"
"3146","Latorre_JDP_2007","Listeria monocytogenes","Packed","Chill","Meat and meat products","Poultry meat food","Generic poultry fresh meat / fat tissue","No","Chicken and turkey","Distribution","Retail","Retail",284,"Italy","NA",1993,0.085,284,"Italy",41.896,12.4833,"ITA",24,-2.383,0.0455,"EU"
"3147","Latorre_JDP_2007","Listeria monocytogenes","Packed","Chill","Meat and meat products","Other mammals meat food","Other mammals minced meat","No","Hamburger, minced meat","Distribution","Retail","Retail",123,"Italy","PreCut",1993,0.024,123,"Italy",41.896,12.4833,"ITA",3,-3.689,0.3417,"EU"
"3148","Latorre_JDP_2007","Listeria monocytogenes","Packed","Frozen","Aquatic based food","UndefinedS","NA","No","Dried salted cod, shellfish frozen","Distribution","Retail","Retail",133,"Italy","",1993,0.06,133,"Italy",41.896,12.4833,"ITA",8,-2.749,0.133,"EU"
"3149","Laukkanen_FoodMicrobiol_2014","Yersinia enterocolitica","Unpacked","Chill","Meat and meat products","Pig meat food","Pig fresh meat / fat tissue","No","Pig cheeks","Manufacturing","","Manufacturing",74,"Finland","NA",2012,0.23,74,"Finland",60.1756,24.9341,"FIN",17,-1.21,0.0764,"EU"
"3150","Lebert_MS_2007","Salmonella","Unpacked","Chill","Meat and meat products","Processed or preserved meat","Processed whole meat products","No","Fermented meat","Manufacturing","","Manufacturing",9,"France","Raw cured (or seasoned) meat",2006,0,9,"France",48.8667,2.3333,"FRA",0,-2.944,2.1053,"EU"
"3151","Latorre_JDP_2007","Listeria monocytogenes","Packed","Chill","Composite dishes","UndefinedC","NA","Yes","Stew, roast turkey, Russian salad, baked products, ice cream","Distribution","Retail","Retail",433,"Italy","",1993,0.016,433,"Italy",41.896,12.4833,"ITA",7,-4.109,0.1452,"EU"
"3152","Latorre_JDP_2007","Listeria monocytogenes","Packed","Chill","Meat and meat products","UndefinedM","NA","No","Beef, pork, horse, mutton, game","Distribution","Retail","Retail",883,"Italy","",1993,0.003,883,"Italy",41.896,12.4833,"ITA",3,-5.681,0.3345,"EU"
"3153","Laukkanen_FoodMicrobiol_2014","Yersinia enterocolitica","Packed","Chill","Meat and meat products","Pig meat food","Pig fresh meat / fat tissue","No","Pork meats","Distribution","Retail","Retail",52,"Finland","NA",2012,0,52,"Finland",60.1756,24.9341,"FIN",0,-4.654,2.019,"EU"
"3154","Lebert_MS_2007","Salmonella","Unpacked","Chill","Meat and meat products","Other mammals meat food","Other mammals fresh meat / fat tissue","No","Meat","Manufacturing","","Manufacturing",9,"France","NA",2006,0,9,"France",48.8667,2.3333,"FRA",0,-2.944,2.1053,"EU"
"3155","Lebert_MS_2007","Staphylococcus aureus","Unpacked","Chill","Meat and meat products","Other mammals meat food","Other mammals fresh meat / fat tissue","No","Meat","Manufacturing","","Manufacturing",9,"France","NA",2006,0,9,"France",48.8667,2.3333,"FRA",0,-2.944,2.1053,"EU"
"3156","Laukkanen_FoodMicrobiol_2014","Yersinia enterocolitica","Unpacked","Chill","Meat and meat products","Pig meat food","Pig fresh meat / fat tissue","No","Pork cuts for minced meat","Manufacturing","","Manufacturing",155,"Finland","NA",2012,0.006,155,"Finland",60.1756,24.9341,"FIN",1,-5.037,1.0065,"EU"
"3157","Lebert_MS_2007","Salmonella","Unpacked","Chill","Meat and meat products","Processed or preserved meat","Processed whole meat products","Yes","Ripened meat","Distribution","Storage","Storage",9,"France","Raw cured (or seasoned) meat",2006,0,9,"France",48.8667,2.3333,"FRA",0,-2.944,2.1053,"EU"
"3158","Ledergerber_BMC_2003","Campylobacter","Packed","Chill","Meat and meat products","Chicken meat food","Chicken fresh meat / fat tissue","No","Chilled raw poultry","Distribution","Retail","Retail",339,"Switzerland","PreCut",2002,0.82,339,"Switzerland",46.9167,7.467,"CHE",278,1.517,0.02,"Non-EU"
"3159","Lebert_MS_2007","Shiga toxin-producing Escherichia coli","Unpacked","Chill","Meat and meat products","Processed or preserved meat","Processed whole meat products","Yes","Ripened meat","Distribution","Storage","Storage",9,"France","Raw cured (or seasoned) meat",2006,0,9,"France",48.8667,2.3333,"FRA",0,-2.944,2.1053,"EU"
"3160","Lebert_MS_2007","Listeria monocytogenes","Unpacked","Chill","Meat and meat products","Processed or preserved meat","Processed whole meat products","No","Fermented meat","Manufacturing","","Manufacturing",9,"France","Raw cured (or seasoned) meat",2006,0.111,9,"France",48.8667,2.3333,"FRA",1,-2.079,1.125,"EU"
"3161","Lehotova_ApplSci_2021","Staphylococcus aureus","Unpacked","Chill","Milk and milk products (dairy)","Milk","Raw","No","Raw milk","Distribution","Retail","Retail",20,"Slovakia","Mixed",2020,1,20,"Slovakia",48.15,17.117,"SVK",20,3.714,2.0488,"EU"
"3162","Lehotova_ApplSci_2021","Staphylococcus aureus","Unpacked","Chill","Milk and milk products (dairy)","Cheese","Fresh uncured cheese","Yes","Fermented cheese curds (24h fermentation)","Manufacturing","","Manufacturing",20,"Slovakia","Raw",2020,1,20,"Slovakia",48.15,17.117,"SVK",20,3.714,2.0488,"EU"
"3163","Lebert_MS_2007","Listeria monocytogenes","Unpacked","Chill","Meat and meat products","Other mammals meat food","Other mammals fresh meat / fat tissue","No","Meat","Manufacturing","","Manufacturing",9,"France","NA",2006,0.111,9,"France",48.8667,2.3333,"FRA",1,-2.079,1.125,"EU"
"3164","Lebert_MS_2007","Staphylococcus aureus","Unpacked","Chill","Meat and meat products","Processed or preserved meat","Processed whole meat products","No","Fermented meat","Manufacturing","","Manufacturing",9,"France","Raw cured (or seasoned) meat",2006,0,9,"France",48.8667,2.3333,"FRA",0,-2.944,2.1053,"EU"
"3165","Lebert_MS_2007","Listeria monocytogenes","Unpacked","Chill","Meat and meat products","Processed or preserved meat","Undefined ProcMeat","Yes","Ripened meat","Distribution","Storage","Storage",9,"France","",2006,0.333,9,"France",48.8667,2.3333,"FRA",3,-0.693,0.5,"EU"
"3166","Ledergerber_BMC_2003","Campylobacter","Packed","Frozen","Meat and meat products","Chicken meat food","Chicken fresh meat / fat tissue","No","Frozen raw poultry","Distribution","Retail","Retail",76,"Switzerland","PreCut",2002,0.184,76,"Switzerland",46.9167,7.467,"CHE",14,-1.488,0.0876,"Non-EU"
"3167","Leong_FM_2014","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","UndefinedD","NA","No","Dairy","Distribution","Storage","Storage",178,"Ireland","",2013,0.039,178,"Ireland",53.3331,-6.2489,"IRL",7,-3.196,0.1487,"EU"
"3168","Lehotova_ApplSci_2021","Staphylococcus aureus","Unpacked","Chill","Milk and milk products (dairy)","Whey","","Yes","Whey","Manufacturing","","Manufacturing",20,"Slovakia","",2020,1,20,"Slovakia",48.15,17.117,"SVK",20,3.714,2.0488,"EU"
